Latitude,Longitude,City,Distributor,Demand
29.77785,79.42731,Dwarahat,D3819,103
24.92606,86.22531,Jamui,D3820,84
26.11667,79.73333,Kalpi,D3821,81
28.00069,75.78644,Khetri,D3822,91
9.14941,77.70569,Kalugumalai,D3823,90
14.62239,75.62951,Ranibennur,D3824,85
25.12776,82.8821,Chunar,D3825,107
22.64859,88.34115,Bali,D3826,89
28.36678,79.43167,Bareilly,D3827,102
25.15,76.3,Anta,D3828,86
22.06734,85.66463,Champua,D3829,104
26.20446,73.93676,Jaitaran,D3830,106
25.96667,94.51667,Zunheboto,D3831,90
25.69867,82.73354,Zafarabad,D3832,82
25.61677,79.18053,Gursarai,D3833,116
13.29452,77.53777,Dod Ballapur,D3834,102
9.86667,76.5,Piravam,D3835,82
23.6303,85.52156,Ramgarh,D3836,93
28.30772,78.93678,Bisauli,D3837,119
11.24802,75.7804,Kozhikode,D3838,110
11.26356,78.5139,Uppiliyapuram,D3839,107
26.49001,79.90108,Rura,D3840,99
26.25788,82.07269,Sultanpur,D3841,114
23.70468,87.07872,Jamuria,D3842,99
22.29161,70.79322,Rajkot,D3843,107
16.22291,74.3501,Gadhinglaj,D3844,89
12.75947,80.0075,Singapperumalkovil,D3845,83
28.31005,75.73271,Surajgarh,D3846,101
21.74015,70.28256,Upleta,D3847,91
30.70547,76.22196,Khanna,D3848,118
21.71556,81.53423,Bemetara,D3849,118
31.01887,75.79111,Phillaur,D3850,88
22.69089,88.37404,Panihati,D3851,88
31.16667,76.48333,Nurpur Kalan,D3852,89
16.85438,74.56417,Sangli,D3853,95
31.43161,75.65614,Alawalpur,D3854,99
9.2885,79.31271,Rameswaram,D3855,116
20.14183,78.31333,Ghatanji,D3856,84
12.90518,78.9427,Pallikondai,D3857,110
10.99223,76.46418,Mannarakkat,D3858,116
23.01516,71.18029,Halvad,D3859,86
14.34322,74.894,Siddapur,D3860,120
29.02841,79.05654,Suar,D3861,94
21.68813,72.2763,Ghogha,D3862,101
17.05675,82.17639,Samalkot,D3863,93
21.04365,75.78506,Bhusaval,D3864,104
23.81034,92.65226,Sairang,D3865,106
13.55285,76.01164,Kadur,D3866,112
24.13406,79.60119,Hatta,D3867,83
17.037,74.60171,Tasgaon,D3868,119
29.28805,77.47534,Budhana,D3869,117
15.26349,74.10875,Curchorem,D3870,101
9.40732,78.37337,Kamuthi,D3871,90
26.16806,91.57111,Soalkuchi,D3872,106
27.96944,77.49544,Hasanpur,D3873,100
16.06547,80.55203,Ponnuru,D3874,108
31.44268,75.49847,Kartarpur,D3875,109
32.5717,77.02448,Kyelang,D3876,88
22.19303,88.18466,Diamond Harbour,D3877,93
21.62776,87.51965,Digha,D3878,120
29.59713,79.65911,Almora,D3879,113
28.62019,80.08152,Kalinagar,D3880,115
26.51393,85.29341,Sheohar,D3881,106
22.53665,88.13785,Panchla,D3882,80
26.30498,77.616,Kailaras,D3883,92
25.31642,85.28234,Hilsa,D3884,86
12.96226,80.19864,Madipakkam,D3885,120
16.5167,81.73,Palakollu,D3886,80
12.04629,77.03034,Yelandur,D3887,120
26.11527,86.59509,Supaul,D3888,119
22.64124,76.34877,Bagli,D3889,101
23.69356,71.907,Harij,D3890,108
18.78113,84.08836,Parlakimidi,D3891,97
30.46944,77.77275,Vikasnagar,D3892,97
33.77033,74.09254,Punch,D3893,88
22.1913,78.75904,Parasia,D3894,104
24.25106,79.28618,Bakshwaho,D3895,99
11.36315,76.7579,Aruvankad,D3896,104
26.34734,80.65698,Bighapur Khurd,D3897,117
23.78593,72.63893,Vadnagar,D3898,112
16.71667,81.55,Pippara,D3899,114
30.99589,78.94321,Gangotri,D3900,109
13.33868,80.19487,Ponneri,D3901,85
27.01718,93.91673,Bihpuriagaon,D3902,106
25.65154,72.42243,Siwana,D3903,83
23.1959,86.51499,Kenda,D3904,97
12.74931,78.34189,Kuppam,D3905,80
20.79229,79.63644,Pawni,D3906,105
21.01187,75.27407,Dharangaon,D3907,114
10.34238,76.21124,Irinjalakuda,D3908,104
25.19407,75.07215,Mandalgarh,D3909,99
28.4662,79.30657,Fatehganj West,D3910,91
22.22496,84.86414,Raurkela,D3911,110
13.44903,79.11493,Pakala,D3912,85
31.9376,75.88657,Talwara,D3913,113
23.16524,81.43262,Bodri,D3914,99
13.07,80.24083,Chetput,D3915,89
28.8787,76.91069,Kharkhauda,D3916,87
29.4497,77.30959,Shamli,D3917,120
28.41124,77.31316,Faridabad,D3918,103
14.09953,77.28018,Pavugada,D3919,115
24.88838,72.84794,Sirohi,D3920,95
11.60871,76.08343,Kalpatta,D3921,94
12.7111,77.69557,Anekal,D3922,89
20.70957,76.9981,Akola,D3923,113
16.33782,76.13173,Muddebihal,D3924,117
33.79378,75.107,Bijbehara,D3925,84
21.90174,70.0327,Jodhpur,D3926,119
26.56708,85.5204,Dumra,D3927,119
19.2,73.16667,Amarnath,D3928,106
27.72625,79.65523,Jalalabad,D3929,112
11.77538,75.46459,Dharmadam,D3930,90
27.5035,77.67215,Mathura,D3931,102
28.97621,78.94187,Tanda,D3932,107
22.97617,86.85462,Khatra,D3933,101
26.98427,94.63784,Sibsagar,D3934,82
26.26704,94.82415,Tuensang,D3936,105
22.67611,85.62892,Chakradharpur,D3937,99
18.46523,78.86894,Vemalwada,D3938,86
10.27641,77.16205,Marayur,D3939,98
26.00239,78.87658,Daboh,D3940,105
25.6439,77.9129,Narwar,D3941,92
24.79281,93.0091,Lakhipur,D3942,119
19.99727,73.79096,Nashik,D3943,81
19.2588,76.43412,Pathri,D3944,93
27.25097,75.17893,Ramgarh,D3945,92
21.58614,83.0785,Sarangarh,D3946,97
27.8668,78.25267,Jalali,D3947,83
29.50671,78.20613,Kiratpur,D3948,100
11.94043,75.30512,Azhikkal,D3949,112
13.82807,77.49143,Hindupur,D3950,117
22.77668,86.18351,Jugsalai,D3951,116
20.1035,77.71846,Digras,D3952,115
30.21121,74.4818,Malaut,D3953,101
26.49022,74.55211,Pushkar,D3954,86
23.29312,92.84679,Serchhip,D3955,93
19.25861,84.90517,Gopalpur,D3956,114
26.98747,73.97108,Kuchera,D3957,105
22.64132,88.37727,Baranagar,D3958,117
22.99227,72.38177,Sanand,D3959,104
9.54633,78.5907,Paramagudi,D3960,88
31.32556,75.57917,Jalandhar,D3961,91
23.90806,87.52773,Siuri,D3962,104
30.40207,74.02836,Fazilka,D3963,102
9.99797,77.62097,Andippatti,D3964,80
13.78338,77.79667,Bagepalli,D3965,102
30.56029,77.29426,Nahan,D3966,101
25.04049,83.60749,Bhabhua,D3967,110
30.70862,74.40407,Guru Har Sahai,D3968,116
26.10224,87.95534,Kishanganj,D3969,98
21.52519,71.82309,Palitana,D3970,84
23.25397,69.66928,Bhuj,D3971,95
8.86404,77.49937,Alangulam,D3972,95
22.11186,85.38684,Bada Barabil,D3973,97
30.37451,75.5487,Barnala,D3974,115
19.59925,76.21541,Partur,D3975,97
15.63969,74.50847,Khanapur,D3976,104
11.02427,77.12565,Sulur,D3977,92
23.7975,85.82523,Gumia,D3978,84
23.8478,84.11049,Barwadih,D3979,88
29.18824,77.82996,Phalauda,D3980,94
27.26181,79.63134,Kamalganj,D3981,113
29.64082,79.43229,Ranikhet,D3982,119
29.71332,75.90441,Tohana,D3983,111
25.14075,85.20587,Islampur,D3984,113
13.01083,80.16861,Manappakkam,D3985,102
24.59365,72.71756,Abu,D3986,83
32.34598,75.43441,Parol,D3987,111
12.04161,75.35927,Talipparamba,D3988,97
26.97257,75.38752,Jobner,D3989,88
19.43172,80.06377,Allapalli,D3990,88
19.79371,75.53519,Pipri,D3991,80
31.21468,75.19602,Sultanpur,D3992,103
26.13526,89.46129,Dinhata,D3993,93
14.55,74.31667,Gokarna,D3994,94
30.72986,78.44342,Uttarkashi,D3995,94
10.56988,78.78682,Kiranur,D3996,94
23.78968,78.39473,Rahatgarh,D3997,85
9.45296,77.55335,Rajapalaiyam,D3998,112
15.45144,78.14797,Betamcherla,D3999,113
25.87889,83.11611,Mehnagar,D4000,86
